substation_transformer_id,sap_equipment_id,user_status,substation_id,substation_name,substation_hftd,substation_hfra,substation_region,substation_division,substation_county,bank_id,equipment_description,functional_location,functional_location_desc,planner_group,position,install_date,in_service_date,nominal_voltages_primary_kv,nominal_voltages_secondary_kv,primary_winding_connection,secondary_winding_connection,nameplate_cap_max_kva,base_kva,phase,manufacturer,vintage,manufacturer_model_number,ltc_present,main_workcenter,unit_substation,fuse_protected,pressure_relief_mfr,pressure_relief_model_number,extreme_pressure_relief_device_present,latitude,longitude,toa_dga_result_ts_id,toa_fq_result_ts_id,toa_pcb_result_ts_id,toa_moisture_result_ts_id,toa_furan_result_ts_id,manufacturer_description,manufacture_serial_number,system_status,nominal_voltages_tertiary_kv,tertiary_winding_connection,cooling_stage,temp_rise_deg_c,primary_rated_voltage,secondary_rated_voltage,year_of_manufacture,iron_losses,copper_losses,nameplate_cap_rating_1_kva,nameplate_cap_rating_2_kva,nameplate_cap_rating_3_kva,rated_tertiary_kva,equipment_type,manufactured,oil_directed_piping,insulating_fluid_type,impedance_pct,oil_total_gals,online_dga_monitor,rewound,pre_bt_mfr_value,winding_material,nlt_a_1_pri_rated_voltage_v,nlt_b_2_pri_rated_voltage_v,nlt_c_3_pri_rated_voltage_v,nlt_d_4_pri_rated_voltage_v,nlt_e_5_pri_rated_voltage_v,nlt_a_1_sec_rated_voltage_v,nlt_b_2_sec_rated_voltage_v,nlt_c_3_sec_rated_voltage_v,nlt_d_4_sec_rated_voltage_v,nlt_e_5_sec_rated_voltage_v
ETS.26.16740-41155784,41155784,"[IDLE, mobl, stor]",ETS.26.16740,"Tesla Mobile Storage, Tesla Hq",TIER 1,,Central Valley,Stockton,Alameda,T-30.0-14,MOBILE T-30.0-14 3 PH TRANSF W/ LTC,ETS.26.16740,"TESLA MOBILE STORAGE, TESLA HQ",DM1,T30,2003-03-03,,60.0,21.0,WYE,WYE,30000.0,30000.0,3,UNKNOWN,,MOBILE,Y,TESLA,DCS,N,,,N,0.0,0.0,41155784-dga_result,41155784-fq_result,41155784-pcb_result,41155784-moisture_result,41155784-furan_result,UNKNOWN,C24011,[INST],,,FOA,55.0,,,,,,30000.0,,,,ETS.TXFR,,,,,,,N,EFC,,,,,,,,,,,
ETS.09.10165-41155816,41155816,[INSV],ETS.09.10165,"San Ramon Sub, Hayward Hq",TIER 1,,Bay Area,Mission,Contra Costa,BK 4,BK 4 3 PHASE TRANSFORMER WITH LTC,ETS.09.10165.TXFR,"SAN RAMON SUB, POWER TRANSFORMERS",DS1,0006,2003-05-03,,230.0,21.0,WYE,WYE,75000.0,45000.0,3,WAUKESHA,2001,,Y,HAYWARD,DCS,,QLTRL,XXXX,Y,0.0,0.0,41155816-dga_result,41155816-fq_result,41155816-pcb_result,41155816-moisture_result,41155816-furan_result,WAUKESHA,A4381T,[INST],12.0,DELTA,OA/FA/FA,65.0,230.0,21.0,2001,,,45000.0,60000.0,75000.0,,ETS.TXFR,2001-06-26,,,,,,,WAUK,,,,,,,,,,,
ETS.23.13550-41156972,41156972,[INSV],ETS.23.13550,"Berkeley F Sub, Oakport Hq",TIER 1,,Bay Area,East Bay,Alameda,BK 2,BK-2 3 PHASE TRANSFORMER WITH LTC,ETS.23.13550.TXFR,"BERKELEY F SUB, POWER TRANSFORMERS",DS1,0010,2003-05-12,,12.0,4.0,WYE,WYE,12500.0,10000.0,3,WAUKESHA,2003,U,Y,OAKPORT,GM&C,,,,N,0.0,0.0,41156972-dga_result,41156972-fq_result,41156972-pcb_result,41156972-moisture_result,41156972-furan_result,WAUKESHA,A4662T,[INST],,DELTA,ONAN/ONAF,65.0,12.0,4.0,2003,,,10000.0,12500.0,,,ETS.TXFR,2002-10-01,,,,2980,,N,WAUK,,,,,,,,,,,
ETS.18.16460-41157366,41157366,"[IDLE, spar]",ETS.18.16460,"Tesla Sub, Stockton Hq",TIER 1,,Bay Area,Mission,Alameda,BK 6SP OIL,BK 6 SP SINGLE PH TRANSFORMER - IDLE,ETS.18.16460.TXFR,"TESLA SUB, POWER TRANSFORMERS",TS1,BK6S,2003-05-17,,500.0,230.0,WYE,WYE,374000.0,224000.0,1,VA TECH PEEBLES,2002,UNKNOWN,N,STOCKTON,GM&C,,,,N,0.0,0.0,41157366-dga_result,41157366-fq_result,41157366-pcb_result,41157366-moisture_result,41157366-furan_result,VA TECH PEEBLES,44720,[INST],13.8,DELTA,,,,,2002,,,224000.0,299000.0,374000.0,,ETS.TXFR,2002-01-01,,,,,,,UNK,,,,,,,,,,,
ETS.23.13550-41157390,41157390,[INSV],ETS.23.13550,"Berkeley F Sub, Oakport Hq",TIER 1,,Bay Area,East Bay,Alameda,BK 1,BK-1 3 PHASE TRANSFORMER WITH LTC,ETS.23.13550.TXFR,"BERKELEY F SUB, POWER TRANSFORMERS",DS1,,2003-04-07,,12.0,4.0,WYE,WYE,12500.0,10000.0,3,WAUKESHA,2002,UZDRT,Y,OAKPORT,DCS,,QLTRL,,Y,0.0,0.0,41157390-dga_result,41157390-fq_result,41157390-pcb_result,41157390-moisture_result,41157390-furan_result,WAUKESHA,A4661T,[INST],,DELTA,OA/FA,65.0,12.0,4.0,2002,,,10000.0,12500.0,,,ETS.TXFR,2002-10-01,,,7.87,2980,,N,WAUK,,,,,,,,,,,
ETS.07.12554-41158194,41158194,[INSV],ETS.07.12554,"Kingsburg Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 2A,BK 2 A SINGLE PHASE TRANSFORMER,ETS.07.12554.TXFR,"KINGSBURG SUB, POWER TRANSFORMERS",TS1,0010,2003-04-28,2003-04-28,115.0,70.0,WYE,WYE,30000.0,30000.0,1,EBG,,EOA18000190E,N,FRESNO,GM&C,N,,,N,0.0,0.0,41158194-dga_result,41158194-fq_result,41158194-pcb_result,41158194-moisture_result,41158194-furan_result,EBG,N5027101,[INST],13.8,DELTA,OA,65.0,115.0,70.0,,,,30000.0,,,,ETS.TXFR,2003-01-01,,,3.48,3100,,,ELN,,,,,,,,,,,
ETS.07.12554-41158195,41158195,[INSV],ETS.07.12554,"Kingsburg Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 2B,BK 2 B SINGLE PHASE TRANSFORMER,ETS.07.12554.TXFR,"KINGSBURG SUB, POWER TRANSFORMERS",TS1,0015,2003-04-28,2003-04-28,115.0,70.0,WYE,WYE,30000.0,30000.0,1,EBG,,EOA18000190E,N,FRESNO,GM&C,N,,,N,0.0,0.0,41158195-dga_result,41158195-fq_result,41158195-pcb_result,41158195-moisture_result,41158195-furan_result,EBG,N5027102,[INST],13.8,DELTA,OA,65.0,115.0,70.0,,,,30000.0,,,,ETS.TXFR,2003-01-01,,,3.48,3100,,,ELN,,,,,,,,,,,
ETS.07.12554-41158196,41158196,[INSV],ETS.07.12554,"Kingsburg Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 2C,BK 2 C SINGLE PHASE TRANSFORMER,ETS.07.12554.TXFR,"KINGSBURG SUB, POWER TRANSFORMERS",TS1,0020,2003-04-28,2003-04-28,115.0,70.0,WYE,WYE,30000.0,30000.0,1,EBG,,EOA18000190E,N,FRESNO,GM&C,N,,,N,0.0,0.0,41158196-dga_result,41158196-fq_result,41158196-pcb_result,41158196-moisture_result,41158196-furan_result,EBG,N5027103,[INST],13.8,DELTA,OA,65.0,115.0,70.0,,,,30000.0,,,,ETS.TXFR,2003-01-01,,,3.48,3100,,,ELN,,,,,,,,,,,
ETS.07.12554-41158197,41158197,"[IDLE, spar]",ETS.07.12554,"Kingsburg Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 2SP,BK 2 SP SINGLE PHASE TRANSFORMER - IDLE,ETS.07.12554.TXFR,"KINGSBURG SUB, POWER TRANSFORMERS",TS1,0025,2003-04-28,2003-04-28,115.0,70.0,WYE,WYE,30000.0,30000.0,1,EBG,,EOA18000190E,N,FRESNO,GM&C,N,,,N,0.0,0.0,41158197-dga_result,41158197-fq_result,41158197-pcb_result,41158197-moisture_result,41158197-furan_result,EBG,N5027104,[INST],13.8,DELTA,OA,65.0,115.0,70.0,,,,30000.0,,,,ETS.TXFR,2003-01-01,,,3.48,3100,,,ELN,,,,,,,,,,,
ETS.07.16310-41158251,41158251,[INSV],ETS.07.16310,"Haas Ph, Fresno Hq",TIER 2,HFRA Addition,Central Valley,Fresno,Fresno,BK 1A,BK 1 A SINGLE PHASE TRANSFORMER,ETS.07.16310.TXFR,"HAAS PH, POWER TRANSFORMERS",DS1,0005,1940-06-01,,230.0,13.8,WYE,DELTA,50000.0,37500.0,1,WH,,OAP,N,FRESNO,GM&C,,,,N,0.0,0.0,41158251-dga_result,41158251-fq_result,41158251-pcb_result,41158251-moisture_result,41158251-furan_result,Westinghouse,6535088,[INST],,,OA/FA,55.0,,,,,,37500.0,50000.0,,,ETS.TXFR,1940-06-01,,,9.8,,,,WEC,,,,,,,,,,,
ETS.07.16310-41158252,41158252,[OUTS],ETS.07.16310,"Haas Ph, Fresno Hq",TIER 2,HFRA Addition,Central Valley,Fresno,Fresno,BK 1B,BK 1 B SINGLE PHASE TRANSFORMER - OUTS,ETS.07.16310.TXFR,"HAAS PH, POWER TRANSFORMERS",DS1,0010,1940-06-01,,230.0,13.8,WYE,DELTA,50000.0,37500.0,1,WH,,OAP,N,FRESNO,GM&C,,,,N,0.0,0.0,41158252-dga_result,41158252-fq_result,41158252-pcb_result,41158252-moisture_result,41158252-furan_result,Westinghouse,6535089,[INST],,,OA/FA,55.0,,,,,,37500.0,50000.0,,,ETS.TXFR,1940-06-01,,,9.8,,,,WEC,,,,,,,,,,,
ETS.07.16310-41158253,41158253,[INSV],ETS.07.16310,"Haas Ph, Fresno Hq",TIER 2,HFRA Addition,Central Valley,Fresno,Fresno,BK 1C,BK 1 C SINGLE PHASE TRANSFORMER,ETS.07.16310.TXFR,"HAAS PH, POWER TRANSFORMERS",DS1,0015,1940-06-01,,230.0,13.8,WYE,DELTA,50000.0,37500.0,1,WH,,OAP,N,FRESNO,GM&C,,,,N,0.0,0.0,41158253-dga_result,41158253-fq_result,41158253-pcb_result,41158253-moisture_result,41158253-furan_result,Westinghouse,6535086,[INST],,,OA/FA,55.0,,,,,,37500.0,50000.0,,,ETS.TXFR,1940-06-01,,,9.8,,,,WEC,,,,,,,,,,,
ETS.07.16310-41158254,41158254,"[INSV, spar]",ETS.07.16310,"Haas Ph, Fresno Hq",TIER 2,HFRA Addition,Central Valley,Fresno,Fresno,BK 1SP,BK 1 SP SINGLE PHASE TRANSFORMER,ETS.07.16310.TXFR,"HAAS PH, POWER TRANSFORMERS",DS1,0020,1940-06-01,,230.0,13.8,WYE,DELTA,50000.0,37500.0,1,WH,,OAP,N,FRESNO,GM&C,,,,N,0.0,0.0,41158254-dga_result,41158254-fq_result,41158254-pcb_result,41158254-moisture_result,41158254-furan_result,Westinghouse,6535087,[INST],,,OA/FA,55.0,,,,,,37500.0,50000.0,,,ETS.TXFR,1940-06-01,,,9.8,,,,WEC,,,,,,,,,,,
NA-41158302,41158302,[REMV],,,,,,,,REMOVED,OLD BK 1 3 PHASE TRANSFORMER - REMOVED,,,,,1973-04-27,,60.0,12.0,,,9375.0,,3,GENERAL ELECTRIC,,LRT68,Y,,DCS,N,GEC,,Y,0.0,0.0,,,,,,GENERAL ELECTRIC2,UNKNOWN,"[AVLB, DLFL, INAC]",2.4,,OA/FA,55.0,,,,11586.0,55742.0,7500.0,9375.0,,,ETS.TXFR,,,,,4100,,N,GE,,,,,,,,,,,
ETS.87.00022-41158667,41158667,"[REMV, spar]",ETS.87.00022,,,,,,,BUCK BK SP - REMV,SPARE BUCK BK - LAKEWOOD - REMV,ETS.87.00022,CONCORD REMOVED EQUIPMENT,,,1969-03-30,,21.0,21.0,WYE,WYE,40000.0,30000.0,3,FERRANTI PACKARD LIMITED,1972,U,N,,DCS,N,,UNKNOWN,Y,0.0,0.0,,,,,,Ferranti Packard Limited,2302716,"[DLFL, INAC, INST]",,,OA/FA,65.0,21.0,12.0,1972,,,30000.0,40000.0,,,ETS.TXFR,1972-01-01,,,,402,,N,FPL,,,,,,,,,,,
ETS.10.10119-41158721,41158721,[INSV],ETS.10.10119,"Midway Sub, Bakersfield Hq",TIER 1,,Central Valley,Kern,Kern,BK 13A,BK 13 A SINGLE PHASE TRANSFORMER,ETS.10.10119.TXFR,"MIDWAY SUB, POWER TRANSFORMERS",TS1,B13A,2002-10-01,,500.0,230.0,WYE,WYE,374000.0,224000.0,1,VA TECH PEEBLES,2002,,N,BKRSFLD,GM&C,N,,,N,0.0,0.0,41158721-dga_result,41158721-fq_result,41158721-pcb_result,41158721-moisture_result,41158721-furan_result,VA TECH PEEBLES,44713,[INST],13.8,,OA/FA/FOA,65.0,,,2002,,,224000.0,299000.0,374000.0,,ETS.TXFR,2002-10-01,,,12.81,26136,NO,,UNK,,,,,,,,,,,
ETS.87.00010-41158722,41158722,[REMV],ETS.87.00010,,,,,,,BK 13B - REMV,BK 13 B SINGLE PHASE TRANSFORMER - REMV,ETS.87.00010,BAKERSFIELD REMOVED EQUIPMENT,,,2002-10-01,,500.0,230.0,,,374000.0,224000.0,1,VA TECH PEEBLES,,,N,,GM&C,N,,,N,0.0,0.0,,,,,,VA TECH PEEBLES,44715,"[INAC, INST]",13.8,,OA/FA/FOA,65.0,,,,,,224000.0,299000.0,374000.0,,ETS.TXFR,2002-10-01,,,12.81,26136,,,UNK,,,,,,,,,,,
ETS.10.10119-41158723,41158723,[INSV],ETS.10.10119,"Midway Sub, Bakersfield Hq",TIER 1,,Central Valley,Kern,Kern,BK 13C,BK 13 C SINGLE PHASE TRANSFORMER,ETS.10.10119.TXFR,"MIDWAY SUB, POWER TRANSFORMERS",TS1,B13C,2002-10-01,,500.0,230.0,WYE,WYE,374000.0,224000.0,1,VA TECH PEEBLES,2002,,N,BKRSFLD,GM&C,N,,,N,0.0,0.0,41158723-dga_result,41158723-fq_result,41158723-pcb_result,41158723-moisture_result,41158723-furan_result,VA TECH PEEBLES,44714,[INST],13.8,,OA/FA/FOA,65.0,,,2002,,,224000.0,299000.0,374000.0,,ETS.TXFR,2002-10-01,,,12.81,26136,,,UNK,,,,,,,,,,,
ETS.10.10119-41158724,41158724,"[IDLE, spar]",ETS.10.10119,"Midway Sub, Bakersfield Hq",TIER 1,,Central Valley,Kern,Kern,BK 13SP,BK 13 SP SINGLE PHASE TRANSFORMER - IDLE,ETS.10.10119.TXFR,"MIDWAY SUB, POWER TRANSFORMERS",TS1,B13S,2002-10-01,,500.0,230.0,WYE,WYE,374000.0,224000.0,1,VA TECH PEEBLES,2002,525000ARDY,N,BKRSFLD,GM&C,N,,,N,0.0,0.0,41158724-dga_result,41158724-fq_result,41158724-pcb_result,41158724-moisture_result,41158724-furan_result,VA TECH PEEBLES,44716,[INST],13.8,,OA/FA/FOA,65.0,,,2002,,,224000.0,299000.0,374000.0,,ETS.TXFR,2002-10-01,,,12.81,26136,NO,,UNK,,,,,,,,,,,
ETS.08.10086-41158732,41158732,"[IDLE, spar]",ETS.08.10086,"Gates Sub, Gates Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 11SP OIL,BK 11 SP SINGLE PHASE TRANSFORMER - IDLE,ETS.08.10086.TXFR,"GATES SUB, POWER TRANSFORMERS",TS1,11SP,2004-10-01,,500.0,230.0,WYE,WYE,374000.0,374000.0,1,ABB,,,N,GATES,GM&C,N,,,N,0.0,0.0,41158732-dga_result,41158732-fq_result,41158732-pcb_result,41158732-moisture_result,41158732-furan_result,Asea Brown Boveri,1204601,[INST],13.8,DELTA,OA/FA/FOA,65.0,500.0,230.0,,,,,,,,ETS.TXFR,2004-10-01,,,13.200000000000001,,,,ABB,,,,,,,,,,,
ETS.04.12847-41159717,41159717,[INSV],ETS.04.12847,"Plumas Sub, Del Mar Hq",TIER 1,,North Valley & Sierra,Sacramento,Yuba,BK 3,BK 3 3 PHASE TRANSFORMER,ETS.04.12847.TXFR,"PLUMAS SUB, POWER TRANSFORMERS",DS1,0003,2008-11-15,,21.0,12.0,WYE,WYE,35000.0,21000.0,3,CEMO,1975,TC-AUTO,N,DELMAR,DCS,N,QLTRL,90001402,Y,0.0,0.0,41159717-dga_result,41159717-fq_result,41159717-pcb_result,41159717-moisture_result,41159717-furan_result,CENTRAL & MOLONEY,P730141,[INST],7.2,DELTA,OA/FA/FA,65.0,21.0,12.0,1975,,,21000.0,28000.0,35000.0,7350.0,ETS.TXFR,1993-09-01,,,2.91,1575,,,MEC,,,,,,,,,,,
ETS.09.13163-41159718,41159718,[INSV],ETS.09.13163,"Vasco Sub, Hayward Hq",TIER 1,,Bay Area,Mission,Alameda,AUTOBANK,VASCO AUTOBANK,ETS.09.13163.TXFR,"VASCO SUB, POWER TRANSFORMERS",DS1,,1998-06-01,,21.0,12.0,WYE,WYE,16000.0,16000.0,3,GE,1998,TYPE TC-AUTO,N,HAYWARD,DCS,,,,N,0.0,0.0,41159718-dga_result,41159718-fq_result,41159718-pcb_result,41159718-moisture_result,41159718-furan_result,GENERAL ELECTRIC.,H881527B,[INST],7.2,DELTA,OA/FA,65.0,21.0,12.0,1998,,,16000.0,,,7.2,ETS.TXFR,1998-06-01,,,,,,,GE,,,,,,,,,,,
ETS.87.00019-41159730,41159730,"[REMV, stor]",ETS.87.00019,,,,,,,BK 2SP - REMOVED,BK-2 SPARE 3PH TXFR - REMOVED,ETS.87.00019,TABLE MOUNTAIN REMOVED EQUIPMENT,,,2003-03-11,,60.0,12.0,,,7000.0,5250.0,3,WAUKESHA,,TBD,N,,DCS,,,,N,0.0,0.0,,,,,,WAUKESHA,A4771T,"[INAC, INST]",,,OA,,60.0,12.0,,,,5250.0,7000.0,,,ETS.TXFR,2003-01-01,,,,,,,WAUK,,,,,,,,,,,
ETS.22.10142-41159780,41159780,[INSV],ETS.22.10142,"Pittsburg Pp, Concord Hq",TIER 1,,Bay Area,Diablo,Contra Costa,BK 12,BK 12 3 PHASE TRANSFORMER WITH LTC,ETS.22.10142.TXFR,"PITTSBURG PP, POWER TRANSFORMERS",TS1,0027,2003-06-07,,230.0,115.0,WYE,WYE,420000.0,252000.0,3,ELIN,2003,TAQ255R17F9K99,Y,CONCORD,GM&C,,,,N,0.0,0.0,41159780-dga_result,41159780-fq_result,41159780-pcb_result,41159780-moisture_result,41159780-furan_result,ELIN,1705220,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,,230.0,115.0,2003,,,252000.0,336000.0,420000.0,,ETS.TXFR,2003-01-01,,,5.48,20700,,N,ELN,,,,,,,,,,,
ETS.13.10100-41160285,41160285,[INSV],ETS.13.10100,"Ignacio Sub, Mcmaude Hq",TIER 1,,North Coast,Sonoma,Marin,BK 6,BK 6 3 PHASE TRANSFORMER WITH LTC,ETS.13.10100.TXFR,"IGNACIO SUB, POWER TRANSFORMERS",TS1,15,2003-06-07,,230.0,115.0,WYE,WYE,420000.0,252000.0,3,ELIN,,TAQ255R17F9K99,Y,MCMAUDE,GM&C,N,,,N,0.0,0.0,41160285-dga_result,41160285-fq_result,41160285-pcb_result,41160285-moisture_result,41160285-furan_result,ELIN,170521,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,230.0,115.0,,,,252000.0,336000.0,420000.0,45000.0,ETS.TXFR,2002-01-01,,,5.6000000000000005,20700,,N,ELN,,,,,,,,,,,
ETS.87.00003-41160698,41160698,[REMV],ETS.87.00003,,,,,,,BK 3 REMV,BK 3 3 PHASE TRANSFORMER WITH LTC REMV,ETS.87.00003,CUPERTINO REMOVED EQUIPMENT,,,2003-03-29,,230.0,115.0,WYE,WYE,420.0,336.0,3,ELIN,,TAQ255R17F9K99,Y,,GM&C,,,,N,0.0,0.0,,,,,,ELIN,1705217,"[INAC, INST]",13.200000000000001,DELTA,OA/FA/FA,,230.0,115.0,,,,252.0,336.0,420.0,,ETS.TXFR,2003-01-01,,,5.48,20700,,N,ELN,,,,,,,,,,,
ETS.21.16380-41160706,41160706,[INSV],ETS.21.16380,"Reclamation Dist#999 Sub, Vaca Dixon Hq",TIER 1,,North Valley & Sierra,Sacramento,Yolo,BK 1A,BK 1 A SINGLE PHASE TRANSFORMER,ETS.21.16380.TXFR,"RECLAMATION DIST#999 SUB, POWER TRANSF",DS1,,1984-07-27,,21.0,2.4,,,500.0,500.0,1,GE,,TYPEH,N,VACADXON,DCS,Y,,,N,0.0,0.0,41160706-dga_result,41160706-fq_result,41160706-pcb_result,41160706-moisture_result,41160706-furan_result,GENERAL ELECTRIC.,3112175,[INST],,,,55.0,,,,,,500.0,,,,ETS.TXFR,1923-02-06,,,,,,,GE,,,,,,,,,,,
ETS.21.16380-41160707,41160707,[INSV],ETS.21.16380,"Reclamation Dist#999 Sub, Vaca Dixon Hq",TIER 1,,North Valley & Sierra,Sacramento,Yolo,BK 1B,BK 1 B SINGLE PHASE TRANSFORMER,ETS.21.16380.TXFR,"RECLAMATION DIST#999 SUB, POWER TRANSF",DS1,,1984-07-27,,21.0,2.4,,,500.0,500.0,1,GE,,TYPEH,N,VACADXON,DCS,Y,,,N,0.0,0.0,41160707-dga_result,41160707-fq_result,41160707-pcb_result,41160707-moisture_result,41160707-furan_result,GENERAL ELECTRIC.,3112173,[INST],,,,55.0,,,,,,500.0,,,,ETS.TXFR,1923-02-06,,,,,,,GE,,,,,,,,,,,
ETS.21.16380-41160708,41160708,[INSV],ETS.21.16380,"Reclamation Dist#999 Sub, Vaca Dixon Hq",TIER 1,,North Valley & Sierra,Sacramento,Yolo,BK 1A,BK 1 C SINGLE PHASE TRANSFORMER,ETS.21.16380.TXFR,"RECLAMATION DIST#999 SUB, POWER TRANSF",DS1,,1984-07-27,,21.0,2.4,,,500.0,500.0,1,GE,,TYPEH,N,VACADXON,DCS,Y,,,N,0.0,0.0,41160708-dga_result,41160708-fq_result,41160708-pcb_result,41160708-moisture_result,41160708-furan_result,GENERAL ELECTRIC.,3112174,[INST],,,,55.0,,,,,,500.0,,,,ETS.TXFR,1923-02-06,,,,,,,GE,,,,,,,,,,,
ETS.15.12419-41161297,41161297,[INSV],ETS.15.12419,"Gonzales Sub, Moss Landing Hq",TIER 1,,South Bay & Central Coast,Central Coast,Monterey,BK 4,BK 4 3 PHASE TRANSFORMER WITH LTC,ETS.15.12419.TXFR,"GONZALES SUB, POWER TRANSFORMERS",DS1,,2005-05-20,,60.0,12.0,WYE,WYE,16000.0,12000.0,3,WAUKESHA,,U,Y,MOSSLNDG,DCS,,,,N,0.0,0.0,41161297-dga_result,41161297-fq_result,41161297-pcb_result,41161297-moisture_result,41161297-furan_result,WAUKESHA,A3551X,[INST],,,OA/FA,,60.0,12.0,,,,12000.0,16000.0,,,ETS.TXFR,2001-01-01,,,,3695,,,WAUK,,,,,,,,,,,
ETS.02.10152-41161700,41161700,"[IDLE, spar]",ETS.02.10152,"Round Mtn Sub, Cottonwood Hq",TIER 2,HFRA Addition,North Valley & Sierra,North Valley,Shasta,BK 1 SP,BK 1 SP SINGLE PHASE TRANSFORMER - IDLE,ETS.02.10152.TXFR,"ROUND MTN SUB, POWER TRANSFORMERS",TS1,BK 1,2003-05-12,,500.0,230.0,WYE,WYE,374000.0,224000.0,1,VA TECH,,U,N,COTTONWD,GM&C,N,,,N,0.0,0.0,41161700-dga_result,41161700-fq_result,41161700-pcb_result,41161700-moisture_result,41161700-furan_result,VA TECH,44721,[INST],13.8,DELTA,OA/FA/FOA,65.0,500.0,230.0,,,,224000.0,299000.0,374000.0,83780.0,ETS.TXFR,2002-01-01,,,,26136,,N,VA,,,,,,,,,,,
ETS.87.00004-41163723,41163723,[REMV],ETS.87.00004,,,,,,,STORED 420MVA,DUPLICATE RECORD,ETS.87.00004,DEL MAR REMOVED EQUIPMENT,,,2003-07-01,,230.0,115.0,WYE,WYE,420000.0,252000.0,3,EFACEC PORTUGAL,,UNKNOWN,Y,,GM&C,,QLTRL,208213,Y,0.0,0.0,,,,,,EFACEC PORTUGAL,S10066,"[INAC, INST]",13.200000000000001,DELTA,OA/FA/FOA,65.0,230.0,115.0,,,,252000.0,336000.0,420000.0,,ETS.TXFR,,,,6.0,21089,,N,UNK,,,,,,,,,,,
ETS.04.10087-41164927,41164927,[INSV],ETS.04.10087,"Gold Hill Sub, Del Mar Hq",TIER 1,,North Valley & Sierra,Sierra,Sacramento,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.04.10087.TXFR,"GOLD HILL SUB, POWER TRANSFORMERS",TS1,,2003-05-29,,230.0,115.0,WYE,WYE,420000.0,252000.0,3,ELIN,,TAQ255R17F9K99,Y,DELMAR,GM&C,,,,N,0.0,0.0,41164927-dga_result,41164927-fq_result,41164927-pcb_result,41164927-moisture_result,41164927-furan_result,ELIN,1705218,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,230.0,115.0,,,,252000.0,336000.0,420000.0,,ETS.TXFR,2003-05-29,,,,,,,ELN,,,,,,,,,,,
ETS.18.16180-41164982,41164982,[INSV],ETS.18.16180,"Electra Sub, Stockton Hq",TIER 2,HFRA Addition,Central Valley,Stockton,Amador,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.18.16180.TXFR,"ELECTRA SUB, POWER TRANSFORMERS",DS1,,,,60.0,12.0,WYE,WYE,12500.0,10000.0,3,KU,,U,Y,STOCKTON,DCS,N,,,N,0.0,0.0,41164982-dga_result,41164982-fq_result,41164982-pcb_result,41164982-moisture_result,41164982-furan_result,KUHLMAN,301505004,[INST],,,OA/FA,55.0,,,,16130.0,38292.0,10000.0,12500.0,,,ETS.TXFR,2002-04-01,,,7.34,2825,,N,,,,,,,,,,,,
ETS.87.00006-41165476,41165476,[REMV],ETS.87.00006,,,,,,,BK 2C,BK 2 C SINGLE PHASE TRANSFORMER- REMOVED,ETS.87.00006,EUREKA REMOVED EQUIPMENT,DS1,,1997-06-26,,13.8,12.0,WYE,WYE,500.0,500.0,1,ABB,,SINGLE,N,,DCS,N,,,N,0.0,0.0,,,,,,Asea Brown Boveri,98A071065,"[INAC, INST]",,,OA,,,,,,,500.0,,,,ETS.TXFR,1997-01-01,,,3.3000000000000003,99,,N,ABB,,,,,,,,,,,
ETS.03.16010-41165881,41165881,[INSV],ETS.03.16010,"Los Esteros Sub, Cupertino Hq",TIER 1,,South Bay & Central Coast,San Jose,Santa Clara,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.03.16010.TXFR,"LOS ESTEROS SUB, POWER TRANSFORMERS",TS1,,2003-05-19,,230.0,115.0,WYE,WYE,420000.0,252000.0,3,PEEBLES TRANSFORMER LTD.,,U,Y,CUPRTINO,GM&C,N,QLTRL,2080024,Y,0.0,0.0,41165881-dga_result,41165881-fq_result,41165881-pcb_result,41165881-moisture_result,41165881-furan_result,Peebles Transformer Ltd.,44705,[INST],12.0,DELTA,OA/FA/FOA,65.0,230.0,115.0,,,,252000.0,336000.0,420000.0,,ETS.TXFR,2002-01-01,,,5.75,29765,,N,HDE,,,,,,,,,,,
